filename,true_label,source_original_pred,source_adv_pred,source_attack_success,tf2torch_inception_v3_pred,tf2torch_inception_v3_fooled,tf2torch_inception_v4_pred,tf2torch_inception_v4_fooled,tf2torch_resnet_v2_50_pred,tf2torch_resnet_v2_50_fooled,tf2torch_resnet_v2_101_pred,tf2torch_resnet_v2_101_fooled,tf2torch_resnet_v2_152_pred,tf2torch_resnet_v2_152_fooled,tf2torch_inc_res_v2_pred,tf2torch_inc_res_v2_fooled,tf2torch_ens3_adv_inc_v3_pred,tf2torch_ens3_adv_inc_v3_fooled,tf2torch_ens4_adv_inc_v3_pred,tf2torch_ens4_adv_inc_v3_fooled,tf2torch_ens_adv_inc_res_v2_pred,tf2torch_ens_adv_inc_res_v2_fooled
ILSVRC2012_val_00035507.png,441,441,970,True,970,True,970,True,693,True,970,True,970,True,970,True,970,True,970,True,970,True
ILSVRC2012_val_00039742.png,442,442,786,True,786,True,786,True,476,True,786,True,786,True,786,True,786,True,786,True,786,True
ILSVRC2012_val_00037196.png,443,443,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00013154.png,444,444,550,True,550,True,550,True,550,True,550,True,550,True,592,True,550,True,550,True,550,True
ILSVRC2012_val_00026250.png,445,445,905,True,905,True,905,True,905,True,905,True,905,True,905,True,707,True,739,True,429,True
ILSVRC2012_val_00029050.png,446,446,602,True,855,True,602,True,798,True,852,True,855,True,602,True,798,True,502,True,855,True
ILSVRC2012_val_00034050.png,447,447,922,True,922,True,922,True,922,True,922,True,922,True,922,True,920,True,922,True,922,True
ILSVRC2012_val_00046109.png,448,448,578,True,578,True,578,True,578,True,578,True,578,True,578,True,578,True,788,True,578,True
ILSVRC2012_val_00004330.png,449,449,919,True,919,True,919,True,399,True,919,True,593,True,919,True,742,True,919,True,612,True
ILSVRC2012_val_00021432.png,450,450,905,True,289,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00045079.png,451,451,852,True,852,True,852,True,852,True,852,True,852,True,852,True,852,True,852,True,852,True
ILSVRC2012_val_00033619.png,452,452,533,True,709,True,533,True,533,True,533,True,533,True,533,True,709,True,847,True,709,True
ILSVRC2012_val_00005523.png,453,453,368,True,368,True,368,True,368,True,368,True,368,True,269,True,269,True,269,True,368,True
ILSVRC2012_val_00003502.png,454,454,751,True,742,True,722,True,742,True,722,True,592,True,751,True,751,True,751,True,609,True
ILSVRC2012_val_00046690.png,455,455,412,True,412,True,412,True,866,True,412,True,412,True,412,True,698,True,722,True,612,True
ILSVRC2012_val_00021639.png,456,456,592,True,435,True,611,True,435,True,592,True,592,True,592,True,933,True,729,True,693,True
ILSVRC2012_val_00006182.png,457,457,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00039746.png,458,458,634,True,634,True,476,True,802,True,634,True,679,True,634,True,713,True,634,True,634,True
ILSVRC2012_val_00019749.png,459,459,550,True,447,True,550,True,722,True,894,True,722,True,550,True,592,True,550,True,447,True
ILSVRC2012_val_00029303.png,460,460,550,True,412,True,466,True,612,True,751,True,722,True,592,True,736,True,466,True,412,True
ILSVRC2012_val_00002469.png,461,461,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00039079.png,462,462,816,True,816,True,816,True,897,True,605,True,670,True,897,True,862,True,897,True,897,True
ILSVRC2012_val_00041911.png,463,463,670,True,670,True,670,True,602,True,670,True,690,True,670,True,670,True,670,True,670,True
ILSVRC2012_val_00022064.png,464,464,557,True,670,True,557,True,557,True,557,True,905,True,557,True,412,True,557,True,557,True
ILSVRC2012_val_00009444.png,465,465,675,True,675,True,675,True,675,True,675,True,675,True,675,True,675,True,675,True,675,True
ILSVRC2012_val_00031560.png,466,466,825,True,912,True,592,True,869,True,922,True,569,True,569,True,997,True,997,True,569,True
ILSVRC2012_val_00033558.png,467,467,852,True,852,True,852,True,712,True,492,True,607,True,528,True,852,True,852,True,852,True
ILSVRC2012_val_00019799.png,468,468,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True
ILSVRC2012_val_00024931.png,469,469,172,True,751,True,238,True,172,True,172,True,172,True,172,True,238,True,238,True,238,True
ILSVRC2012_val_00009140.png,470,470,722,True,722,True,8,True,10,True,202,True,722,True,193,True,202,True,213,True,894,True
ILSVRC2012_val_00008717.png,471,471,580,True,580,True,580,True,580,True,580,True,580,True,580,True,580,True,580,True,580,True
ILSVRC2012_val_00032815.png,472,472,905,True,905,True,905,True,341,True,905,True,905,True,905,True,592,True,592,True,905,True
ILSVRC2012_val_00024906.png,473,473,722,True,550,True,550,True,592,True,722,True,592,True,722,True,550,True,722,True,869,True
ILSVRC2012_val_00015663.png,474,474,798,True,798,True,673,True,771,True,729,True,531,True,798,True,798,True,679,True,673,True
ILSVRC2012_val_00001299.png,475,475,701,True,701,True,701,True,701,True,701,True,701,True,701,True,701,True,701,True,1000,True
ILSVRC2012_val_00012473.png,476,476,852,True,751,True,852,True,432,True,852,True,557,True,557,True,637,True,519,True,852,True
ILSVRC2012_val_00040917.png,477,477,550,True,550,True,550,True,693,True,550,True,693,True,550,True,550,True,550,True,550,True
ILSVRC2012_val_00030460.png,478,478,751,True,751,True,751,True,751,True,751,True,722,True,751,True,550,True,592,True,550,True
ILSVRC2012_val_00000019.png,479,479,905,True,905,True,905,True,905,True,905,True,422,True,905,True,533,True,905,True,580,True
ILSVRC2012_val_00004412.png,480,480,754,True,637,True,937,True,788,True,788,True,515,True,754,True,647,True,788,True,788,True
ILSVRC2012_val_00036406.png,481,481,790,True,790,True,790,True,790,True,790,True,790,True,790,True,790,True,790,True,790,True
ILSVRC2012_val_00042137.png,482,482,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True
ILSVRC2012_val_00012468.png,483,483,749,True,749,True,517,True,838,True,775,True,432,True,749,True,432,True,771,True,775,True
ILSVRC2012_val_00003916.png,484,484,767,True,767,True,767,True,767,True,767,True,767,True,767,True,767,True,767,True,767,True
ILSVRC2012_val_00032462.png,485,485,905,True,905,True,905,True,840,True,905,True,490,True,905,True,840,True,905,True,840,True
ILSVRC2012_val_00020817.png,486,486,614,True,614,True,614,True,614,True,614,True,614,True,614,True,614,True,614,True,614,True
ILSVRC2012_val_00012115.png,487,487,852,True,852,True,852,True,852,True,852,True,795,True,852,True,795,True,795,True,670,True
ILSVRC2012_val_00033654.png,488,488,892,True,892,True,892,True,892,True,892,True,892,True,892,True,892,True,591,True,591,True
ILSVRC2012_val_00046589.png,489,489,933,True,933,True,933,True,933,True,933,True,933,True,933,True,933,True,933,True,933,True
ILSVRC2012_val_00041954.png,490,490,575,True,575,True,575,True,575,True,575,True,575,True,575,True,575,True,575,True,575,True
ILSVRC2012_val_00024629.png,491,491,722,True,550,True,722,True,894,True,722,True,894,True,722,True,550,True,550,True,412,True
ILSVRC2012_val_00007460.png,492,492,447,True,447,True,447,True,592,True,917,True,923,True,447,True,923,True,550,True,550,True
ILSVRC2012_val_00015177.png,493,493,905,True,905,True,490,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00007893.png,494,494,554,True,554,True,554,True,554,True,554,True,554,True,554,True,554,True,554,True,554,True
ILSVRC2012_val_00038376.png,495,495,866,True,866,True,866,True,866,True,866,True,866,True,866,True,866,True,866,True,866,True
ILSVRC2012_val_00028487.png,496,496,729,True,729,True,729,True,729,True,729,True,729,True,693,True,729,True,693,True,550,True
ILSVRC2012_val_00005832.png,497,497,435,True,435,True,471,True,479,True,479,True,479,True,794,True,463,True,471,True,479,True
ILSVRC2012_val_00034021.png,498,498,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00022945.png,499,499,782,True,782,True,782,True,782,True,782,True,782,True,782,True,782,True,782,True,499,False
ILSVRC2012_val_00038966.png,500,500,905,True,790,True,905,True,599,True,905,True,905,True,905,True,905,True,314,True,71,True
ILSVRC2012_val_00013091.png,501,501,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00038702.png,502,502,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00008871.png,503,503,619,True,619,True,814,True,961,True,814,True,619,True,619,True,619,True,814,True,648,True
ILSVRC2012_val_00028646.png,504,504,464,True,464,True,464,True,464,True,464,True,464,True,464,True,464,True,464,True,464,True
ILSVRC2012_val_00045860.png,505,505,550,True,550,True,550,True,412,True,550,True,412,True,550,True,550,True,550,True,550,True
ILSVRC2012_val_00020255.png,506,506,751,True,751,True,751,True,798,True,751,True,751,True,751,True,611,True,611,True,751,True
ILSVRC2012_val_00003496.png,507,507,410,True,836,True,410,True,410,True,410,True,836,True,836,True,507,False,507,False,507,False
ILSVRC2012_val_00046376.png,508,508,836,True,836,True,836,True,836,True,836,True,836,True,836,True,836,True,836,True,836,True
ILSVRC2012_val_00026428.png,509,509,905,True,384,True,905,True,25,True,66,True,795,True,905,True,816,True,816,True,751,True
ILSVRC2012_val_00034518.png,510,510,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True
ILSVRC2012_val_00029800.png,511,511,80,True,80,True,592,True,80,True,80,True,894,True,592,True,722,True,592,True,894,True
ILSVRC2012_val_00036091.png,512,512,749,True,415,True,415,True,749,True,749,True,749,True,722,True,771,True,409,True,749,True
ILSVRC2012_val_00039009.png,513,513,592,True,453,True,6,True,592,True,592,True,6,True,592,True,434,True,513,False,513,False
ILSVRC2012_val_00004054.png,514,514,866,True,866,True,510,True,477,True,866,True,364,True,364,True,510,True,866,True,510,True
ILSVRC2012_val_00034753.png,515,515,852,True,852,True,852,True,692,True,852,True,852,True,852,True,852,True,922,True,852,True
ILSVRC2012_val_00005719.png,516,516,432,True,432,True,432,True,432,True,432,True,432,True,432,True,432,True,432,True,432,True
ILSVRC2012_val_00010259.png,517,517,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00016372.png,518,518,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True
ILSVRC2012_val_00031743.png,519,519,798,True,798,True,798,True,798,True,798,True,798,True,798,True,798,True,798,True,798,True
ILSVRC2012_val_00016539.png,520,520,923,True,923,True,923,True,923,True,923,True,923,True,923,True,903,True,923,True,923,True
ILSVRC2012_val_00004602.png,521,521,905,True,905,True,905,True,905,True,905,True,647,True,905,True,905,True,905,True,670,True
ILSVRC2012_val_00021118.png,522,522,578,True,578,True,578,True,578,True,578,True,578,True,578,True,578,True,578,True,578,True
ILSVRC2012_val_00031771.png,523,523,193,True,193,True,204,True,193,True,193,True,193,True,193,True,204,True,193,True,186,True
ILSVRC2012_val_00005672.png,524,524,479,True,479,True,479,True,479,True,479,True,479,True,479,True,479,True,479,True,479,True
ILSVRC2012_val_00049883.png,525,525,797,True,852,True,797,True,851,True,797,True,797,True,586,True,797,True,516,True,797,True
ILSVRC2012_val_00038717.png,526,526,816,True,836,True,816,True,678,True,540,True,905,True,85,True,581,True,739,True,841,True
ILSVRC2012_val_00044861.png,527,527,972,True,972,True,972,True,972,True,728,True,972,True,905,True,808,True,822,True,539,True
ILSVRC2012_val_00014012.png,528,528,906,True,592,True,670,True,906,True,592,True,742,True,906,True,540,True,540,True,493,True
ILSVRC2012_val_00030193.png,529,529,730,True,730,True,730,True,730,True,730,True,730,True,730,True,730,True,428,True,730,True
ILSVRC2012_val_00023284.png,530,530,161,True,852,True,203,True,183,True,214,True,161,True,161,True,263,True,183,True,356,True
ILSVRC2012_val_00010019.png,531,531,663,True,663,True,663,True,671,True,607,True,803,True,783,True,663,True,812,True,860,True
ILSVRC2012_val_00039835.png,532,532,788,True,507,True,788,True,788,True,836,True,788,True,641,True,696,True,507,True,465,True
ILSVRC2012_val_00021888.png,533,533,790,True,790,True,888,True,790,True,790,True,790,True,790,True,888,True,678,True,314,True
ILSVRC2012_val_00029386.png,534,534,778,True,701,True,778,True,845,True,540,True,912,True,905,True,847,True,620,True,534,False
ILSVRC2012_val_00020884.png,535,535,751,True,751,True,905,True,905,True,751,True,808,True,905,True,751,True,490,True,905,True
ILSVRC2012_val_00039566.png,536,536,366,True,366,True,366,True,864,True,918,True,366,True,366,True,366,True,366,True,366,True
ILSVRC2012_val_00027221.png,537,537,905,True,905,True,905,True,905,True,792,True,424,True,905,True,707,True,792,True,581,True
ILSVRC2012_val_00043960.png,538,538,751,True,751,True,670,True,612,True,612,True,293,True,612,True,91,True,751,True,918,True
ILSVRC2012_val_00045649.png,539,539,742,True,557,True,550,True,592,True,742,True,742,True,435,True,566,True,742,True,722,True
ILSVRC2012_val_00035316.png,540,540,550,True,550,True,693,True,693,True,550,True,550,True,550,True,550,True,693,True,550,True
ILSVRC2012_val_00023790.png,541,541,665,True,852,True,665,True,204,True,783,True,899,True,819,True,820,True,820,True,820,True
ILSVRC2012_val_00021702.png,542,542,320,True,320,True,320,True,2,True,972,True,972,True,320,True,320,True,320,True,320,True
ILSVRC2012_val_00027965.png,543,543,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,625,True,455,True
ILSVRC2012_val_00006779.png,544,544,846,True,846,True,846,True,846,True,846,True,846,True,846,True,846,True,846,True,846,True
ILSVRC2012_val_00012450.png,545,545,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00004346.png,546,546,550,True,701,True,893,True,592,True,550,True,722,True,592,True,79,True,893,True,79,True
ILSVRC2012_val_00041609.png,547,547,852,True,852,True,866,True,866,True,852,True,866,True,852,True,852,True,866,True,852,True
ILSVRC2012_val_00023549.png,548,548,693,True,612,True,866,True,742,True,742,True,742,True,693,True,612,True,455,True,664,True
ILSVRC2012_val_00016250.png,549,549,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,744,True
ILSVRC2012_val_00021245.png,550,550,790,True,790,True,790,True,790,True,790,True,790,True,790,True,790,True,790,True,770,True
ILSVRC2012_val_00012573.png,551,551,751,True,751,True,751,True,751,True,751,True,751,True,751,True,497,True,918,True,530,True
ILSVRC2012_val_00004160.png,552,552,905,True,905,True,22,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00046806.png,553,553,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,490,True,905,True
ILSVRC2012_val_00005618.png,554,554,792,True,792,True,792,True,792,True,792,True,792,True,792,True,792,True,792,True,792,True
ILSVRC2012_val_00039559.png,555,555,905,True,905,True,905,True,905,True,905,True,905,True,905,True,742,True,742,True,905,True
ILSVRC2012_val_00029595.png,556,556,751,True,607,True,670,True,742,True,607,True,407,True,751,True,612,True,664,True,539,True
ILSVRC2012_val_00012175.png,557,557,899,True,899,True,899,True,899,True,813,True,899,True,899,True,899,True,899,True,899,True
ILSVRC2012_val_00012078.png,558,558,550,True,550,True,550,True,447,True,447,True,884,True,479,True,869,True,557,True,895,True
ILSVRC2012_val_00037909.png,559,559,738,True,887,True,441,True,535,True,738,True,535,True,738,True,791,True,687,True,535,True
ILSVRC2012_val_00012771.png,560,560,905,True,905,True,905,True,320,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00030254.png,561,561,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00018047.png,562,562,455,True,455,True,455,True,918,True,455,True,455,True,918,True,455,True,866,True,455,True
ILSVRC2012_val_00016149.png,563,563,649,True,649,True,649,True,649,True,589,True,649,True,649,True,586,True,649,True,632,True
ILSVRC2012_val_00021816.png,564,564,550,True,550,True,550,True,592,True,550,True,550,True,550,True,693,True,550,True,550,True
ILSVRC2012_val_00019307.png,565,565,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00033953.png,566,566,905,True,704,True,905,True,868,True,868,True,868,True,905,True,566,False,566,False,868,True
ILSVRC2012_val_00007536.png,567,567,412,True,895,True,412,True,825,True,795,True,912,True,412,True,468,True,592,True,468,True
ILSVRC2012_val_00030273.png,568,568,470,True,470,True,470,True,470,True,470,True,470,True,470,True,470,True,470,True,470,True
ILSVRC2012_val_00027815.png,569,569,693,True,693,True,693,True,888,True,701,True,693,True,894,True,693,True,749,True,693,True
ILSVRC2012_val_00026865.png,570,570,628,True,852,True,628,True,477,True,628,True,628,True,525,True,830,True,628,True,789,True
ILSVRC2012_val_00009791.png,571,571,557,True,886,True,557,True,974,True,974,True,612,True,974,True,612,True,795,True,612,True
ILSVRC2012_val_00013436.png,572,572,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True,592,True
ILSVRC2012_val_00049793.png,573,573,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True,855,True
ILSVRC2012_val_00042017.png,574,574,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True
ILSVRC2012_val_00013633.png,575,575,894,True,894,True,894,True,550,True,637,True,749,True,894,True,637,True,742,True,550,True
ILSVRC2012_val_00012668.png,576,576,236,True,236,True,236,True,262,True,256,True,261,True,262,True,256,True,256,True,236,True
ILSVRC2012_val_00010337.png,577,577,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00002032.png,578,578,616,True,616,True,616,True,616,True,616,True,616,True,616,True,616,True,616,True,616,True
ILSVRC2012_val_00047427.png,579,579,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00016899.png,580,580,882,True,882,True,882,True,882,True,882,True,882,True,882,True,882,True,882,True,882,True
ILSVRC2012_val_00021681.png,581,581,742,True,742,True,742,True,742,True,858,True,742,True,772,True,638,True,407,True,557,True
ILSVRC2012_val_00021911.png,582,582,811,True,811,True,488,True,591,True,509,True,509,True,488,True,892,True,811,True,892,True
ILSVRC2012_val_00035884.png,583,583,972,True,852,True,972,True,563,True,972,True,972,True,830,True,581,True,830,True,581,True
ILSVRC2012_val_00041424.png,584,584,894,True,795,True,894,True,899,True,899,True,758,True,894,True,706,True,800,True,565,True
ILSVRC2012_val_00038731.png,585,585,619,True,619,True,619,True,619,True,619,True,619,True,619,True,619,True,619,True,619,True
ILSVRC2012_val_00005670.png,586,586,521,True,521,True,521,True,521,True,751,True,521,True,521,True,751,True,530,True,521,True
ILSVRC2012_val_00028658.png,587,587,751,True,592,True,869,True,645,True,751,True,635,True,461,True,751,True,612,True,859,True
ILSVRC2012_val_00032002.png,588,588,894,True,550,True,894,True,894,True,894,True,894,True,894,True,894,True,894,True,894,True
ILSVRC2012_val_00049590.png,589,589,550,True,550,True,550,True,550,True,550,True,550,True,600,True,693,True,420,True,550,True
ILSVRC2012_val_00007124.png,590,590,852,True,852,True,852,True,852,True,852,True,972,True,852,True,783,True,665,True,852,True
ILSVRC2012_val_00003188.png,591,591,729,True,751,True,729,True,729,True,729,True,624,True,624,True,893,True,410,True,624,True
ILSVRC2012_val_00044989.png,592,592,816,True,816,True,816,True,816,True,816,True,816,True,816,True,816,True,816,True,816,True
ILSVRC2012_val_00038630.png,593,593,923,True,923,True,916,True,798,True,459,True,923,True,923,True,923,True,923,True,459,True
ILSVRC2012_val_00030826.png,594,594,905,True,905,True,905,True,905,True,905,True,906,True,744,True,547,True,744,True,658,True
ILSVRC2012_val_00039186.png,595,595,670,True,670,True,905,True,905,True,415,True,595,False,905,True,557,True,557,True,595,False
ILSVRC2012_val_00046905.png,596,596,407,True,852,True,885,True,484,True,647,True,407,True,407,True,855,True,407,True,562,True
ILSVRC2012_val_00038419.png,597,597,523,True,523,True,523,True,523,True,523,True,523,True,523,True,523,True,523,True,523,True
ILSVRC2012_val_00035955.png,598,598,905,True,905,True,397,True,85,True,905,True,905,True,397,True,396,True,95,True,19,True
ILSVRC2012_val_00025117.png,599,599,482,True,482,True,482,True,482,True,482,True,482,True,482,True,482,True,483,True,482,True
ILSVRC2012_val_00036530.png,600,600,817,True,751,True,637,True,817,True,751,True,592,True,817,True,696,True,817,True,817,True
ILSVRC2012_val_00000575.png,601,601,563,True,108,True,563,True,665,True,563,True,563,True,563,True,833,True,563,True,979,True
ILSVRC2012_val_00021106.png,602,602,458,True,458,True,458,True,458,True,458,True,458,True,458,True,458,True,458,True,458,True
ILSVRC2012_val_00014669.png,603,603,905,True,905,True,905,True,905,True,51,True,64,True,905,True,905,True,744,True,744,True
ILSVRC2012_val_00013067.png,604,604,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,557,True
ILSVRC2012_val_00048860.png,605,605,895,True,609,True,895,True,798,True,798,True,605,False,870,True,605,False,605,False,605,False
ILSVRC2012_val_00030161.png,606,606,778,True,778,True,778,True,778,True,778,True,788,True,778,True,778,True,778,True,778,True
ILSVRC2012_val_00029840.png,607,607,665,True,415,True,884,True,479,True,479,True,415,True,665,True,772,True,772,True,415,True
ILSVRC2012_val_00009971.png,608,608,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True,751,True
ILSVRC2012_val_00032573.png,609,609,550,True,550,True,550,True,592,True,550,True,592,True,550,True,869,True,592,True,550,True
ILSVRC2012_val_00026466.png,610,610,751,True,596,True,751,True,751,True,798,True,865,True,751,True,771,True,868,True,865,True
ILSVRC2012_val_00004520.png,611,611,894,True,894,True,894,True,894,True,749,True,749,True,894,True,749,True,894,True,894,True
ILSVRC2012_val_00017238.png,612,612,550,True,550,True,550,True,838,True,592,True,869,True,550,True,722,True,456,True,456,True
ILSVRC2012_val_00043161.png,613,613,455,True,852,True,625,True,625,True,455,True,625,True,455,True,625,True,455,True,455,True
ILSVRC2012_val_00003233.png,614,614,674,True,674,True,674,True,674,True,674,True,674,True,674,True,674,True,674,True,674,True
ILSVRC2012_val_00049234.png,615,615,212,True,212,True,164,True,751,True,751,True,164,True,212,True,866,True,613,True,698,True
ILSVRC2012_val_00048489.png,616,616,751,True,751,True,418,True,724,True,751,True,751,True,751,True,418,True,418,True,807,True
ILSVRC2012_val_00009095.png,617,617,798,True,751,True,798,True,798,True,798,True,751,True,798,True,798,True,798,True,617,False
ILSVRC2012_val_00038063.png,618,618,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True,455,True
ILSVRC2012_val_00046392.png,619,619,416,True,416,True,416,True,416,True,416,True,416,True,416,True,792,True,510,True,861,True
ILSVRC2012_val_00044447.png,620,620,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True,729,True
ILSVRC2012_val_00038104.png,621,621,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,916,True,670,True
ILSVRC2012_val_00009771.png,622,622,765,True,514,True,765,True,982,True,647,True,642,True,765,True,765,True,561,True,561,True
ILSVRC2012_val_00036313.png,623,623,884,True,464,True,747,True,432,True,515,True,432,True,884,True,798,True,486,True,505,True
ILSVRC2012_val_00024027.png,624,624,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True,670,True
ILSVRC2012_val_00027584.png,625,625,412,True,412,True,412,True,479,True,479,True,479,True,412,True,479,True,412,True,550,True
ILSVRC2012_val_00042196.png,626,626,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True,905,True
ILSVRC2012_val_00005722.png,627,627,454,True,454,True,454,True,454,True,454,True,454,True,454,True,454,True,454,True,454,True
ILSVRC2012_val_00039264.png,628,628,670,True,905,True,670,True,485,True,396,True,798,True,670,True,804,True,804,True,628,False
ILSVRC2012_val_00002093.png,629,629,665,True,665,True,665,True,665,True,665,True,665,True,665,True,689,True,887,True,665,True
ILSVRC2012_val_00030534.png,630,630,420,True,786,True,786,True,786,True,420,True,786,True,420,True,420,True,786,True,420,True
ILSVRC2012_val_00021725.png,631,631,906,True,906,True,906,True,906,True,906,True,906,True,906,True,906,True,906,True,905,True
ILSVRC2012_val_00045590.png,632,632,923,True,923,True,923,True,923,True,923,True,550,True,923,True,923,True,923,True,923,True
ILSVRC2012_val_00010819.png,633,633,920,True,920,True,920,True,499,True,922,True,773,True,920,True,465,True,465,True,782,True
ILSVRC2012_val_00044571.png,634,634,864,True,864,True,864,True,864,True,864,True,864,True,864,True,864,True,677,True,634,False
ILSVRC2012_val_00022675.png,635,635,860,True,1000,True,860,True,660,True,860,True,850,True,860,True,887,True,887,True,887,True
ILSVRC2012_val_00032353.png,636,636,686,True,686,True,686,True,686,True,686,True,686,True,686,True,686,True,686,True,686,True
ILSVRC2012_val_00027741.png,637,637,808,True,808,True,670,True,808,True,600,True,397,True,670,True,808,True,506,True,460,True
ILSVRC2012_val_00011151.png,638,638,713,True,713,True,713,True,713,True,713,True,713,True,713,True,713,True,884,True,884,True
ILSVRC2012_val_00007053.png,639,639,457,True,399,True,457,True,457,True,457,True,670,True,670,True,670,True,457,True,844,True
ILSVRC2012_val_00017142.png,640,640,905,True,844,True,905,True,905,True,905,True,905,True,905,True,400,True,905,True,905,True
ILSVRC2012_val_00048354.png,641,641,825,True,592,True,795,True,889,True,573,True,7,True,825,True,7,True,34,True,34,True
ILSVRC2012_val_00026768.png,642,642,435,True,203,True,592,True,271,True,192,True,271,True,886,True,190,True,701,True,949,True
ILSVRC2012_val_00040861.png,643,643,918,True,918,True,852,True,980,True,765,True,751,True,979,True,751,True,740,True,848,True
ILSVRC2012_val_00016941.png,644,644,798,True,798,True,798,True,524,True,524,True,742,True,798,True,524,True,543,True,543,True
ILSVRC2012_val_00041898.png,645,645,906,True,906,True,906,True,906,True,906,True,906,True,906,True,906,True,906,True,906,True
ILSVRC2012_val_00021102.png,646,646,561,True,866,True,451,True,866,True,738,True,535,True,535,True,752,True,561,True,866,True
ILSVRC2012_val_00044403.png,647,647,751,True,751,True,751,True,751,True,493,True,751,True,751,True,751,True,751,True,647,False
ILSVRC2012_val_00007887.png,648,648,578,True,974,True,886,True,974,True,620,True,886,True,578,True,722,True,886,True,888,True
ILSVRC2012_val_00020086.png,649,649,886,True,550,True,886,True,886,True,886,True,886,True,550,True,479,True,751,True,435,True
ILSVRC2012_val_00018372.png,650,650,905,True,905,True,905,True,905,True,905,True,905,True,905,True,880,True,905,True,905,True
ILSVRC2012_val_00031013.png,651,651,152,True,152,True,435,True,285,True,285,True,285,True,751,True,105,True,435,True,435,True
ILSVRC2012_val_00008779.png,652,652,905,True,905,True,905,True,905,True,558,True,905,True,905,True,905,True,800,True,905,True
ILSVRC2012_val_00043287.png,653,653,202,True,918,True,612,True,202,True,202,True,644,True,202,True,569,True,477,True,468,True
ILSVRC2012_val_00036896.png,654,654,565,True,565,True,565,True,565,True,565,True,565,True,565,True,751,True,565,True,644,True
ILSVRC2012_val_00027157.png,655,655,804,True,804,True,804,True,587,True,804,True,804,True,804,True,804,True,804,True,804,True
ILSVRC2012_val_00010375.png,656,656,584,True,584,True,584,True,584,True,584,True,584,True,584,True,584,True,584,True,584,True
ILSVRC2012_val_00044089.png,657,657,469,True,469,True,469,True,469,True,469,True,469,True,469,True,469,True,469,True,469,True
ILSVRC2012_val_00026052.png,658,658,852,True,852,True,655,True,647,True,771,True,751,True,415,True,831,True,899,True,803,True
ILSVRC2012_val_00034524.png,659,659,620,True,563,True,905,True,836,True,580,True,836,True,712,True,495,True,836,True,52,True
ILSVRC2012_val_00029594.png,660,660,905,True,37,True,395,True,905,True,905,True,905,True,905,True,609,True,905,True,905,True
ILSVRC2012_val_00035097.png,661,661,742,True,665,True,742,True,742,True,742,True,742,True,742,True,742,True,742,True,742,True
ILSVRC2012_val_00029553.png,662,662,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True,918,True
ILSVRC2012_val_00025706.png,663,663,550,True,550,True,118,True,592,True,550,True,550,True,550,True,592,True,550,True,722,True
